GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150203,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,13,H, ,S,9999,22, , ,W,2400,6, , ,W,2400,13.0, , ,W,9999,300, , ,W,9999,300, , ,W,9999,23.9, , ,W,9999,33.1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150204,0.01, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,23,H, ,S,9999,38, , ,W,2400,14, , ,W,2400,9.4, , ,W,9999,230, , ,W,9999,220, , ,W,9999,19.9, , ,W,9999,25.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150205,0.09, , ,W,2400,-9999, , , ,9999,0.8, , ,W,9999,31,H, ,S,9999,36, , ,W,2400,7, , ,W,2400,14.8, , ,W,9999,320, , ,W,9999,310, , ,W,9999,30.0, , ,W,9999,40.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150206,0.00,T, ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,12,H, ,S,9999,21, , ,W,2400,5, , ,W,2400,11.4, , ,W,9999,300, , ,W,9999,300, , ,W,9999,21.0, , ,W,9999,29.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150207,0.07, , ,W,2400,-9999, , , ,9999,0.9, , ,W,9999,23,H, ,S,9999,29, , ,W,2400,16, , ,W,2400,10.7, , ,W,9999,240, , ,W,9999,230, , ,W,9999,19.9, , ,W,9999,25.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150208,0.37, , ,W,2400,-9999, , , ,9999,7.4, , ,W,9999,26,H, ,S,9999,29, , ,W,2400,13, , ,W,2400,13.4, , ,W,9999,30, , ,W,9999,40, , ,W,9999,21.9, , ,W,9999,28.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150209,0.88, , ,W,2400,-9999, , , ,9999,14.8, , ,W,9999,17,H, ,S,9999,25, , ,W,2400,14, , ,W,2400,15.0, , ,W,9999,30, , ,W,9999,20, , ,W,9999,25.9, , ,W,9999,32.0, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150210,0.05, , ,W,2400,-9999, , , ,9999,0.7, , ,W,9999,20,H, ,S,9999,30, , ,W,2400,14, , ,W,2400,11.2, , ,W,9999,360, , ,W,9999,350, , ,W,9999,21.0, , ,W,9999,23.9, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150211,0.01, , ,W,2400,-9999, , , ,9999,0.5, , ,W,9999,22,H, ,S,9999,25, , ,W,2400,14, , ,W,2400,11.6, , ,W,9999,20, , ,W,9999,40, , ,W,9999,23.0, , ,W,9999,31.1, , ,W,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150212,0.03, , ,W,2400,-9999, , , ,9999,1.0, , ,W,9999,21,H, ,S,9999,30, , ,W,2400,16, , ,W,2400,5.4, , ,W,9999,330, , ,W,9999,330, , ,W,9999,16.1, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150213,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,16,H, ,S,9999,22, , ,W,2400,7, , ,W,2400,15.4, , ,W,9999,290, , ,W,9999,300, , ,W,9999,28.0, , ,W,9999,36.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
